"Payer Name","PayorID"
"Native Care Health LLC","58379"
"Native Care Health LLC","58379"
"Native Care Health LLC","58379"
"Nebraska Total Care","68069"
"Nebraska Total Care","68069"
"Neighborhood Health Partnership","95378"
"Neighborhood Health Partnership","95378"
"Neighborhood Health Partnership (NHP)","96107"
"Neighborhood Health Partnership (NHP)","96107"
"Neighborhood Health Plan (Boston MA)","4293"
"Neighborhood Health Plan (Boston MA)","4293"
"Neighborhood Health Plan (Boston MA)","4293"
"Neighborhood Health Plan (Boston MA)","4293"
"Neighborhood Health Plan of RI - Commercial Products and INTEGRITY","96240"
"Neighborhood Health Plan of RI - Commercial Products and INTEGRITY","96240"
"Neighborhood Health Plan of RI - Medicaid and UNITY","5047"
"Neighborhood Health Plan of RI - Medicaid and UNITY","5047"
"Netcare Life and Health Insurance (Hagatna Guam)","66055"
"Netcare Life and Health Insurance (Hagatna Guam)","66055"
"Network Health Insurance Corp-Medicare","77076"
"Network Health Insurance Corp-Medicare","77076"
"Network Health Insurance Corp-Medicare","77076"
"Network Health Insurance Corp-Medicare","77076"
"Network Health Insurance Corp-Medicare","77076"
"Network Health Insurance Corp-Medicare","77076"
"Network Health Plan","39111"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Health Plan","39144"
"Network Medical Management","NMM01"
"Network Solutions IPA","NSIPA"
"Network TPA LLC","58204"
"Network TPA LLC","58204"
"Nevada Dental Benefits","NDB01"
"New Avenues Inc.","95998"
"New Avenues Inc.","95998"
"New Century Health - IEHP Oncology","NCH11"
"New Century Health - Vista Cardiology","NCH09"
"New England Dental Administrators","43351"
"New England Dental Administrators","43351"
"New England Dental Administrators","43351"
"New Hampshire Healthy Families","68069"
"New Mexico Health Connections","45129"
"New Mexico Health Connections","45129"
"New Mexico Health Connections","45129"
"New Mexico Health Connections","45129"
"New Mexico Public Schools Insurance Authority","85036"
"New Mexico Public Schools Insurance Authority","85036"
"New Mexico Public Schools Insurance Authority","85036"
"New Mexico Public Schools Insurance Authority","85036"
"New Mexico Retiree Health Care Authority","85038"
"New Mexico Retiree Health Care Authority","85038"
"New Mexico Retiree Health Care Authority","85038"
"New Mexico Retiree Health Care Authority","85038"
"New West Health Plan","84141"
"New West Health Services","SX164"
"New York Hotel Trade Council","7707C"
"New York Life","12T69"
"New York Life","TH122"
"New York Network Management","11334"
"Nippon Life Benefits","58379"
"Nippon Life Benefits","58379"
"Nippon Life Benefits","58379"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Nippon Life Insurance Company of America","81264"
"Noble AMA Select IPA","PDT01"
"North American Benefits Network ((Cleveland OH)","34159"
"North American Benefits Network ((Cleveland OH)","34159"
"North American Benefits Network ((Cleveland OH)","34159"
"North American Benefits Network (Cleveland OH)","34159"
"North American Co Life and Health","58379"
"North American Co Life and Health","58379"
"North American Co Life and Health","58379"
"North American Ins Co of NY","58379"
"North American Ins Co of NY","58379"
"North American Ins Co of NY","58379"
"North American Medical Management (NAMM) - Northern California","E3510"
"North American Medical Management (NAMM) - Northern California","E3510"
"North American Medical Management (NAMM) - Northern California","E3510"
"North American Medical Management (NAMM) - Northern California","E3510"
"North American Medical Management (NAMM) - Southern California","E3510"
"North Broward Hospital District","37314"
"North Broward Hospital District","37314"
"North Broward Hospital District","37314"
"North Carolina Department of Public Safety (NC DPS)","74256"
"North Carolina Department of Public Safety (NC DPS)","74256"
"North Shore - LIJ (Healthfirst)","17516"
"North Shore - LIJ (Healthfirst)","17516"
"North Shore - LIJ (Healthfirst)","17516"
"North Shore - LIJ (Healthfirst)","17516"
"North Texas Healthcare Network","35212"
"North Texas Healthcare Network","35212"
"North West Orange County Medical Group","PROSP"
"NorthShore Physician Associates","48026"
"NorthShore Physician Associates","48026"
"NorthShore Physician Associates","48026"
"NorthShore Physician Associates","48026"
"NorthShore University Health System Medical Group","36364"
"NorthShore University Health System Medical Group","36364"
"NorthStar Advantage","NSA01"
"Northeast Georgia Health Services","58169"
"Northeast Georgia Health Services","58169"
"Northeast Georgia Health Services","58169"
"Northeast Georgia Health Services","58169"
"Northern California Pipe Trades Trust Funds","CX099"
"Northern California Sheet Metal Workers Health Care (San Ramon CA)","38238"
"Northern California Sheet Metal Workers Health Care Plan","38238"
"Northern Illinois Health Plan","36347"
"Northern Illinois Health Plan","36347"
"Northern Illinois Health Plan","36347"
"Northern Minnesota Dental","LX062"
"Northern Nevada Trust Fund","88027"
"Northern Nevada Trust Fund","88027"
"Northern Nevada Trust Fund","88027"
"Northridge Medical Group","NMG01"
"Northstar Advantage","60058"
"Northstar Advantage","60058"
"Northwest Administrators Inc.","91068"
"Northwest Administrators Inc.","91068"
"Northwest Administrators Inc.","91068"
"Northwest Administrators Inc.","91068"
"Northwest Administrators Inc.","91068"
"Northwest Administrators Inc.","91068"
"Northwest Administrators Inc.","91068"
"Northwest Dental Services","93525"
"Northwest Diagnostic Clinic/SelectCare of Texas (NWDC)","62119"
"Northwest Diagnostic Clinic/SelectCare of Texas (NWDC)","62119"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Ironworkers Health & Security Fund","91136"
"Northwest Physicians Network","NPN11"
"Northwest Physicians Network","NPN11"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Roofers & Employers Health & Security Trust Fund","91136"
"Northwest Suburban IPA (Illinois)","36346"
"Northwest Suburban IPA (Illinois)","36346"
"Northwest Suburban IPA (Illinois)","36346"
"Northwest Textile Processors and Service Trades","91136"
"Northwest Textile Processors and Service Trades","91136"
"Northwest Textile Processors and Service Trades","91136"
"Northwest Textile Processors and Service Trades","91136"
"Northwest Textile Processors and Service Trades","91136"
"Northwest Textile Processors and Service Trades","91136"
"Novanet","Call"
"Novanet","Call"
"Novasys Health Network","71080"
"Novasys Health Network","71080"
"Novasys Health Network","71080"
"Novasys Health Network","71080"
"Nuestra Familia Medical Group (Prospect Medical Group)","PROSP"
"Nyhart","37299"
"Nyhart","37299"
"Nyhart","37299"
"ODS Health Plan","13350"
"ODS Health Plan","13350"
"ODS Health Plan","13350"
"OH Dental / UHC Dental Government Programs","GP133"
"OH Dental / UHC Dental Government Programs","GP133"
"OK State Employees & Educators (EDS)","22521"
"OK State Employees & Educators (EDS)","22521"
"OMNI/Medicore HP","68037"
"OMNI/Medicore HP","68037"
"OSEEGIB (Oklahoma State and Education Employees Group Ins. Board)","22521"
"OSEEGIB (Oklahoma State and Education Employees Group Ins. Board)","22521"
"OSEEGIB (Oklahoma State and Education Employees Group Ins. Board)","22521"
"OSEEGIB (Oklahoma State and Education Employees Group Ins. Board)","22521"
"OSF Healthcare Central","OSFC9"
"OSF Healthcare Central","OSFC9"
"OSF Healthcare East","OSFE9"
"OSF Healthcare East","OSFE9"
"OSMA Health - C. L. Frates","73071"
"OSMA Health - C. L. Frates","73071"
"OSMA Health - C. L. Frates and Company","CX075"
"Oak Street Health","OAKST"
"Oak Street Health","OAKST"
"Oak West Physician Association","36400"
"Oak West Physician Association","36400"
"Oak West Physician Association","36400"
"Oak West Physician Association","36400"
"Oasis IPA","DESRT"
"Ocular Benefits","L0140"
"Ocular Benefits","L0140"
"Ohana Health Plan (WellCare of Hawaii)","14163"
"Ohana Health Plan (WellCare of Hawaii)","14163"
"Ohio AFSCME Care Plan","AFSOH"
"Ohio Benefit Administrators","R0755"
"Ohio Benefit Administrators","R0755"
"Ohio Health Choice PPO","34189"
"Ohio Health Choice PPO","34189"
"Ohio PPO Connect","74431"
"Ohio PPO Connect","74431"
"Oklahoma DRS DOC","71065"
"Oklahoma DRS DOC","71065"
"Oklahoma DRS DOC","71065"
"Oklahoma DRS DOC","71065"
"Oklahoma DRS DOC","71065"
"Old Surety Life Insurance Company","29237"
"Old Surety Life Insurance Company","29237"
"Olympus Managed Health Care","65074"
"Olympus Managed Health Care","65074"
"Olympus Managed Health Care","65074"
"Olympus Managed Health Care","65074"
"OneCall (Dental and Doctor)","58379"
"OneCall (Dental and Doctor)","58379"
"OneCall Care Diagnostics","58379"
"OneCall Care Diagnostics","58379"
"OneCall Care Diagnostics","58379"
"OneCare","57116"
"OneCare","57116"
"Operating Engineers Local 428","86602"
"Operating Engineers Local 428","86602"
"Operating Engineers Locals 302 & 612 Health & Security Fund","91136"
"Operating Engineers Locals 302 & 612 Health & Security Fund","91136"
"Optima Health Plan","54154"
"Optima Health Plan","54154"
"Optima Insurance Company","54154"
"Optima Insurance Company","54154"
"Optimum Choice of the Carolinas Inc. (OCCI)","52152"
"Optimum Healthcare Inc.","20133"
"Optimum Healthcare Inc.","20133"
"Optum ? Complex Medical Conditions (CMC) (formerly OptumHealth Care Solutio","41194"
"Optum ? Complex Medical Conditions (CMC) (formerly OptumHealth Care Solutio","41194"
"Optum Medical Network / AZ UT (formerly Lifeprint Network)","LIFE1"
"Optum Medical Network / AZ UT (formerly Lifeprint Network)","LIFE1"
"Optum Medical Network / AZ UT (formerly Lifeprint Network)","LIFE1"
"Optum Medical Network / AZ UT (formerly Lifeprint Network)","LIFE1"
"Optum Medical Network / AZ UT (formerly Lifeprint Network)","LIFE1"
"Optum Medical Network / AZ UT (formerly Lifeprint Network)","LIFE1"
"Optum Specialty Svcs / Americhoice of NJ","GP133"
"OptumHealth","87726"
"OptumHealth / OptumHealth - Physical Health (includes Oxford)","41161"
"OptumHealth / OptumHealth - Physical Health (includes Oxford)","41161"
"OptumHealth / OptumHealth Behavioral Solutions of NM","87726"
"OptumHealth / OptumHealth Behavioral Solutions of NM","87726"
"OptumHealth Behavioral Solutions (formerly Pacificare Behavioral Health)","33053"
"OptumHealth Behavioral Solutions (formerly Pacificare Behavioral Health)","33053"
"OptumHealth Behavioral Solutions (formerly United Behavioral Health)","87726"
"OptumHealth Behavioral Solutions (formerly United Behavioral Health)","87726"
"OptumHealth Care Solutions (formerly United Resource Networks)","41194"
"OptumHealth Care Solutions (formerly United Resource Networks)","41194"
"OptumHealth Care Solutions (formerly United Resource Networks)","41194"
"OptumHealth Care Solutions (formerly United Resources Networks","52190"
"OptumHealth Care Solutions (formerly United Resources Networks","52190"
"OptumHealth Physical Health - includes Oxford (formerly ACN & ACNIPA)","41160"
"OptumHealth Physical Health - includes Oxford (formerly ACN & ACNIPA)","41161"
"Orange County Health Care Agency","65021"
"Orange County Health Care Agency","65021"
"Orthonet - Uniformed Services Family Health Plan","13382"
"Orthonet Corporation - AETNA","13383"
"Orthonet Corporation - AETNA","13383"
"Orthonet Corporation - AETNA","13383"
"Orthonet Corporation - AETNA","13383"
"Oscar Health","OSCAR"
"Oscar Health","OSCAR"
"Outsource One Inc","41173"
"Outsource One Inc","41173"
"Ownership Rewards","58379"
"Ownership Rewards","58379"
"Ownership Rewards","58379"
"PA Faculty Health & Welfare","CX066"
"PACE CNY","70454"
"PACE CNY","70454"
"PACE CNY","70454"
"PACE CNY","70454"
"PACE CNY","70454"
"PACE Central Iowa","72436"
"PACE Central Iowa","72436"
"PACE Central Iowa","72436"
"PACE Central Iowa","72436"
"PACE Greater New Orleans","21614"
"PACE Greater New Orleans","21614"
"PACE Greater New Orleans","21614"
"PACE Greater New Orleans","21614"
"PACE Greater New Orleans","21614"
"PACE Nebraska","35416"
"PACE Nebraska","35416"
"PACE Nebraska","35416"
"PACE Nebraska","35416"
"PACE SouthWest Iowa","53534"
"PACE SouthWest Iowa","53534"
"PACE SouthWest Iowa","53534"
"PACE SouthWest Iowa","53534"
"PACE Southeast Michigan","86711"
"PACE Southeast Michigan","86711"
"PACE Southeast Michigan","86711"
"PACE Southeast Michigan","86711"
"PACE Southeast Michigan","86711"
"PACE of Southwest Michigan Inc","45114"
"PACE of Southwest Michigan Inc","45114"
"PACE of Southwest Michigan Inc","45114"
"PACE of Southwest Michigan Inc","45114"
"PACE of Southwest Michigan Inc","45114"
"PAI","37287"
"PAI","37287"
"PAN Foundation","58379"
"PAN Foundation","58379"
"PAN Foundation","58379"
"PDO","68241"
"PEF Clinic","PEF01"
"PEF Clinic","PEF01"
"PEHP (Public Employees Health Program)","CX080"
"PEHP (Public Employees Health Program)","CX080"
"PEHP (Utah Public Employee Health Plan)","12X36"
"PEHP - Utah Public Employee Health Plan","SX106"
"PEHP - Utah Public Employee Health Plan","SX106"
"PEHP - Utah Public Employee Health Plan","SX106"
"PHCS Claims (formerly American LIFECARE)","72099"
"PHCS Claims (formerly American LIFECARE)","72099"
"PHPCarolinas","58379"
"PHPCarolinas","58379"
"PHPCarolinas","58379"
"PHYSICIAN'S ACCOUNTABLE CARE ORG","Call"
"PHYSICIAN'S ACCOUNTABLE CARE ORG","Call"
"PODIATRY NETWORK FL","59324"
"PODIATRY NETWORK FL","59324"
"POMCO","16111"
"POMCO","16111"
"POMCO","16111"
"POMCO","16111"
"POMCO","16111"
"POMCO","16111"
"POMCO","16111"
"POMCO","16111"
"PPOM LLC","38335"
"PPOM LLC","38335"
"PPOONE","UHNDC"
"PPOPlus LLC","72148"
"PPOPlus LLC","72148"
"PSATS","58379"
"PSATS","58379"
"PSATS","58379"
"PSKW","PSKW0"
"PSKW","PSKW0"
"PSKW","PSKW0"
"Pacific Alliance Medical Center","75299"
"Pacific Alliance Medical Center","75299"
"Pacific Alliance Medical Group and Hospital (Synermed)","75299"
"Pacific Alliance Medical Group and Hospital (Synermed)","75299"
"Pacific IPA","PCFCI"
"Pacific Union","CX056"
"PacificSource Administrators","93031"
"PacificSource Administrators","93031"
"PacificSource Community","CXPSC"
"PacificSource Health Plans","93029"
"PacificSource Health Plans","93029"
"PacificSource Health Plans","93029"
"PacificSource Health Plans","93029"
"PacificSource Health Plans","93029"
"PacificSource Health Plans","93029"
"Pacificare Dental and Vision HMO","CX060"
"Pacificare Dental and Vision HMO","CX060"
"Pacificare Dental and Vision PPO","CX053"
"Pacificare Dental and Vision PPO","CX053"
"Palic ( Panamerican Life Insurance Company of Puerto Rico )","L0180"
"Palic ( Panamerican Life Insurance Company of Puerto Rico )","L0180"
"Palo Alto Medical Foundation","94115"
"Palo Alto Medical Foundation","94115"
"Pan American Life Insurance Group","4218"
"Pan American Life Insurance Group","4218"
"Pan American Life Insurance Group","4218"
"Pan-American Life Insurance Company","58379"
"Pan-American Life Insurance Company","58379"
"Pan-American Life Insurance Company","58379"
"Paramount","SX158"
"Paramount","SX158"
"Paramount","SX158"
"Parkland Community Health Plan","66917"
"Parkland Community Health Plan","66917"
"Parkland Community Health Plan","66917"
"Parkland Community Health Plan","66917"
"Parkland Community Health Plan","66917"
"Parkland Community Health Plan","66917"
"Partners Behavioral Health Management","52613"
"Partners Behavioral Health Management","52613"
"Partners Benefit Group","PBGSM"
"Partners Health Plan","14966"
"Partners Health Plan","14966"
"Partners health Plan","23213"
"Partners in Health","PARTH"
"Partners in Health","PARTH"
"Passport Health Plan","61129"
"Passport Health Plan","61129"
"Passport Health Plan","61129"
"Passport Health Plan","61129"
"Patient Advocates LLC","10525"
"Patient Advocates LLC","10525"
"Patient Advocates LLC","10525"
"Payer Fusion","27048"
"Payer Fusion","27048"
"Peach State Health Plan","68069"
"Peach State Health Plan","68069"
"Peach State Health Plan","68069"
"Peak Pace Solutions LLC","27034"
"Peak Pace Solutions LLC","27034"
"Pediatric Associates","20472"
"Pediatric Associates","20472"
"Pegasus Medical Group","PROSP"
"Pekin Life Insurance Company","37086"
"Penn Behavioral Health","53226"
"Penn Behavioral Health","53226"
"Penn Mutual","58379"
"Penn Mutual","58379"
"Penn Mutual","58379"
"Pennsylvania Pace","20172"
"Pennsylvania Pace","20172"
"Pennsylvania's Preferred Health Network","Call"
"Pennsylvania's Preferred Health Network","Call"
"Peoples Health Network","72126"
"Peoples Health Network","72126"
"Peoples Health Network","72126"
"Peoples Health Network","72126"
"Pequot Pharmaceutical","37121"
"Pequot Plus Health Benefit Administrators","37121"
"Permier Health Plans","43166"
"Personal Insurance Administrators  Inc. (Agoura Hills CA)","95397"
"Personal Insurance Administrators  Inc. (Agoura Hills CA)","95397"
"Personal Insurance Administrators  Inc. (Agoura Hills CA)","95397"
"Phoenix Choice","55649"
"Phoenix Choice","55649"
"Phoenix Health Plan (Medicaid)","3440"
"Phoenix Health Plan (Medicaid)","3440"
"Phoenix Health Plans (Medicare - Abrazo)","3443"
"Phoenix Health Plans (Medicare - Abrazo)","3443"
"PhysMetrics","48008"
"Physicans of Southwest Washington","91171"
"Physicans of Southwest Washington","91171"
"Physicans of Southwest Washington","91171"
"Physicans of Southwest Washington","91171"
"Physicans of Southwest Washington","91171"
"Physicans of Southwest Washington","91171"
"Physician Associates of Louisiana","58204"
"Physician Associates of Louisiana","58204"
"Physician Associates of the Greater San Gabriel Valley","PA513"
"Physician Associates of the Greater San Gabriel Valley","PA513"
"Physician Care Network LLC","58204"
"Physician Care Network LLC","58204"
"Physician Health Cooperative/SRRIPA","Call"
"Physician Partners FHN Medicaid","PPRT1"
"Physician Partners FHN Medicaid","PPRT1"
"Physician's Data Trust","PDT01"
"Physicians Care (ASR Corporation)","38265"
"Physicians Care (ASR Corporation)","38265"
"Physicians Care Health Plans (ASR Corporation)","38265"
"Physicians Care Health Plans (ASR Corporation)","38265"
"Physicians Care Network (ASR Corporation)","38265"
"Physicians Care Network (ASR Corporation)","38265"
"Physicians Care Network (ASR Corporation)","38265"
"Physicians Care Network (Rockford IL only)","36345"
"Physicians Care Network (Rockford IL only)","36345"
"Physicians Care Network (Rockford IL only)","36345"
"Physicians Care of CA","30705"
"Physicians Care of CA","30705"
"Physicians Health Association of Illinois","37136"
"Physicians Health Association of Illinois","37136"
"Physicians Health Association of Illinois","37136"
"Physicians Health Choice - Encounters","TH114"
"Physicians Health Collaborative","20398"
"Physicians Health Collaborative","20398"
"Physicians Health Network","MHM03"
"Physicians Health Plan of Northern Indiana (Fort Wayne IN)","12399"
"Physicians Health Plan of Northern Indiana (Fort Wayne IN)","12399"
"Physicians Health Plan of Northern Indiana Inc","12399"
"Physicians Medical Group of San Jose","EXC01"
"Physicians Medical Group of Santa Cruz County","PMGSC"
"Physicians Mutual","CX068"
"Physicians Mutual","CX068"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Mutual Insurance Company","47027"
"Physicians Plus Insurance Corporation","39156"
"Physicians Plus Insurance Corporation","39156"
"Physicians United Plan","TH131"
"Physicians United Plan","TH131"
"Pinnacle Claims Management Inc.","24735"
"Pinnacle Claims Management Inc.","24735"
"Pinnacle Claims Management Inc.","24735"
"Pinnacle Health Resources (Prospect Medical Group)","PROSP"
"Pinnacle Physician Management ORG","45985"
"Pinnacle Physician Management ORG","45985"
"Pinnacol Assurance","84109"
"Pinnacol Assurance","84109"
"Pioneer Medical Group","PIONR"
"Pittman & Associates","58379"
"Pittman & Associates","58379"
"Pittman & Associates","58379"
"Pittsburgh Care Partnership Inc.","23283"
"Pittsburgh Care Partnership Inc.","23283"
"Pittsburgh Care Partnership Inc.","23283"
"Pittsburgh Care Partnership Inc.","23283"
"Plan de Salud Hospital Menonita","L0190"
"Plan de Salud Hospital Menonita","L0190"
"Planned Administrators Inc.","37287"
"Planned Administrators Inc.","37287"
"Planned Administrators Inc.","37287"
"Planned Administrators Inc.","37287"
"Planned Administrators Inc.","37287"
"Please enter group # F07 when submitting claims.  A Welfare and Pension Adm","91136"
"Podi Care Managed Care","58204"
"Podi Care Managed Care","58204"
"Pomona Valley Medical Group","IP057"
"Populytics","23253"
"Prairie States Enterprises Inc.","36373"
"Prairie States Enterprises Inc.","36373"
"Prairie States Enterprises Inc.","36373"
"Prairie States Enterprises Inc.","36373"
"Prairie States Enterprises Inc.","36373"
"Preferred Care Partners","65088"
"Preferred Care Partners","65088"
"Preferred Care Partners","65088"
"Preferred Care Partners","65088"
"Preferred Care Partners","65088"
"Preferred Care Partners Florida","65088"
"Preferred Care Partners Florida","65088"
"Preferred Care Partners Florida","65088"
"Preferred Care Partners Florida","65088"
"Preferred Care Partners Florida","65088"
"Preferred Care Partners Florida","65088"
"Preferred Community Choice/PCCSelect/CompMed","73145"
"Preferred Community Choice/PCCSelect/CompMed","73145"
"Preferred Dental Organization","68241"
"Preferred Health Care - PPO Lancaster PA (IHS Gateway Payer)","Call"
"Preferred Health Care - PPO Lancaster PA (IHS Gateway Payer)","Call"
"Preferred Health Choices LLC","Call"
"Preferred Health Choices LLC","Call"
"Preferred Health Plan (Louisville KY)","61106"
"Preferred Health Plan (Louisville KY)","61106"
"Preferred Health Plan of the Carolinas","CB404"
"Preferred Health Plan of the Carolinas","CB404"
"Preferred Health Plan of the Carolinas","CB404"
"Preferred Health Professionals","31478"
"Preferred Health Professionals","31478"
"Preferred Health Professionals","31478"
"Preferred Health Systems Insurance Company","60110"
"Preferred Health Systems A Coventry Health Care Plan","60110"
"Preferred Health Systems A Coventry Health Care Plan","60110"
"Preferred Health Systems A Coventry Health Care Plan","60110"
"Preferred Health Systems A Coventry Health Care Plan","61665"
"Preferred Health Systems A Coventry Health Care Plan","61665"
"Preferred IPA","PFIPA"
"Preferred Medical Claims Services","21524"
"Preferred Medical Claims Services","21524"
"Preferred Medical Claims Services","21524"
"Preferred Medical Claims Services","21524"
"Preferred Medicare","L0250"
"Preferred Medicare","L0250"
"Preferred Medicare","L0250"
"Preferred Medicare","L0250"
"Preferred Network Access Inc.","36401"
"Preferred Network Access Inc.","36401"
"Preferred Plus of Kansas","60110"
"PreferredOne (MN)","41147"
"PreferredOne (MN)","41147"
"PreferredOne (MN)","41147"
"PreferredOne (MN)","41147"
"PreferredOne (MN)","41147"
"PreferredOne (MN)","41147"
"Premier Access Insurance Company","CX078"
"Premier Access Insurance Company","CX078"
"Premier Access Insurance Company","CX078"
"Premier Access UT Government","CX110"
"Premier Access UT Government","CX110"
"Premier Benefits Inc.","43166"
"Premier Benefits Inc.","43166"
"Premier Dental Plan of MN","CX029"
"Premier Employee Benefit Services (PBS)","58379"
"Premier Employee Benefit Services (PBS)","58379"
"Premier Employee Benefit Services (PBS)","58379"
"Premier Eye Care","65054"
"Premier Eye Care","65054"
"Premier Eye Care","65054"
"Premier Eye Care","65054"
"Premier Health Plan","251PR"
"Premier Health Plan","251PR"
"Premier Health Plan","251PR"
"Premier Health Plan","251PR"
"Premier Health Plans","43166"
"Premier Health Systems Inc.","29076"
"Premier Health Systems Inc.","29076"
"Premier HealthCare Exchange","88056"
"Premier HealthCare Exchange","88056"
"Premier Healthcare Exchange Inc. (PHX)","88051"
"Premier Healthcare Exchange Inc. (PHX)","88051"
"Premier Physician Network","MPM22"
"Presbyterian Health Plan (NM)","5003"
"Presbyterian Health Plan (NM)","5003"
"Presbyterian Health Plan (NM)","5003"
"Presbyterian Health Plan (NM)","5003"
"Presence Health Partners/FKA Resurrection Health Care Preferred","36396"
"Presence Health Partners/FKA Resurrection Health Care Preferred","36396"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Prestige Health Choice","77003"
"Primary Care of Joliet","PCJOL"
"Primary Care of Joliet","PCJOL"
"Primary Health Network","82048"
"Primary Health Network","82048"
"Primary Health Network","82048"
"Primary Health Network","82048"
"Prime Health Choice","81502"
"Prime Health Choice","81502"
"Prime Health Choice","81502"
"Prime Health Choice","81502"
"Prime Health Choice","81502"
"PrimeCare Administrators (PPO)","PCA01"
"PrimeSource Health Network (PSHN) - PPO Harrisburg PA (IHS Gateway Payer)","Call"
"PrimeSource Health Network (PSHN) - PPO Harrisburg PA (IHS Gateway Payer)","Call"
"PrimeWest Health","61604"
"PrimeWest Health","61604"
"PrimeWest Health","61604"
"PrimeWest Health","61604"
"PrimeWest Health","LX049"
"PrimeWest Health","LX049"
"Principal Financial Group","61271"
"Principal Financial Group","61271"
"Principal Financial Group","61271"
"Principal Financial Group","61271"
"Principal Financial Group","61271"
"Priority Health","38217"
"Priority Health","38217"
"Priority Health","38217"
"Priority Health","38217"
"Priority Health","38217"
"Priority Health","38217"
"Prism Network Inc.","37268"
"Prism-Univera","37315"
"Prism-Univera","37315"
"ProCare (Prospect)","PROSP"
"ProMed HealthCare Administrators","IP057"
"Professional Benefit Administrators Inc. (Oak Brook IL)","36331"
"Professional Benefit Administrators Inc. (Oak Brook IL)","36331"
"Professional Benefit Administrators Inc. (Oak Brook IL)","36331"
"Professional Benefit Services","Call"
"Professional Benefit Services","Call"
"Professional Benefits Services Inc.","38303"
"Professional Benefits Services Inc.","38303"
"Professional Benefits Services Inc.","38303"
"Professional Benefits Services Inc.","38303"
"Professional Claims Management","58379"
"Professional Claims Management","58379"
"Prominence Health Plan","88029"
"Prominence Health Plan","88029"
"Prominence Health Plan","88029"
"Prospect Health Network","PROSP"
"Prospect La Care - Medpoint","MPM16"
"Prospect Medical Group","PROSP"
"Prospect Sherman Oaks Medical Group (Prospect Medical Group)","PROSP"
"Protective Life Insurance Company","37309"
"ProviDRs Care Network","48100"
"ProviDRs Care Network","48100"
"Providence PPO","SX187"
"Providence PPO","SX187"
"Providence of Oregon Health Plan","SX133"
"Providence of Oregon Health Plan","SX133"
"Providence of Oregon Health Plan","SX133"
"Providence of Oregon Health Plan","SX133"
"Provident American Life & Health Ins Co- Medicare Supplement","13193"
"Provident American Life & Health Ins Co-Medicare Supplement","13193"
"Provident Life & Casualty","58379"
"Provident Life & Casualty","58379"
"Provident Life & Casualty","58379"
"Prudential HealthCare & Life Ins. Co of America","68241"
"Prudential HealthCare HMO for Small Business","68241"
"Prudential HealthCare Health Maintenance Organization","68241"
"Prudential HealthCare POS for Small Business","68241"
"Prudential HealthCare PPO for Small Business","68241"
"Prudential Healthcare of America Inc.","68241"
"Prudential for Health","68241"
"Puget Sound Benefits Trust","91136"
"Puget Sound Benefits Trust","91136"
"Puget Sound Benefits Trust","91136"
"Puget Sound Benefits Trust","91136"
"Puget Sound Benefits Trust","91136"
"Puget Sound Benefits Trust","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Healthcare Trust (PSEW)","91136"
"Puget Sound Electrical Workers Trust","91136"
"Puget Sound Electrical Workers Trust","91136"
"Pyramid","58379"
"Pyramid","58379"
"Pyramid Life Insurance Company","48055"
"Pyramid Life Insurance Company","48055"
"QVI Risk Solutions Inc.","57117"
"QualCare Inc.","23342"
"QualCare Inc.","23342"
"QualCare Inc.","23342"
"QualCare Inc.","23342"
"QualCare Inc.","23342"
